date,soil_temp,soil_moisture,soil_ph,soil_ec,nitrogen,phosphorus,potassium,soil_type,categorie,crop_name,Kc,root_depth_cm,growth_stage,days_since_irrigation,last_irrigation_volume_mm,irrigation_method
2023-02-08,5.0,70.0,7.525333049976057,1.3047956308597646,14.768275358261523,15.901693453319437,192.36350275099218,clay-loam,2,blé,1.1,60,5,12,0.23250293220032747,goutte_à_goutte
2023-02-09,5.345825569089251,70.0,8.015068309749704,1.7580720197931898,24.685885988615752,8.283953047080496,224.1356380278069,clay-loam,2,tomate,1.1,51,1,6,4.532187266722055,goutte_à_goutte
2023-02-10,5.962377097937662,70.0,8.143852264400483,1.1737358533916775,28.069179259933875,10.203225196759385,179.3234370595335,clay-loam,3,maïs,1.2,86,1,13,1.7296022375084714,goutte_à_goutte
2023-02-11,5.0,67.3941877121985,8.218682358371135,1.1944114239903365,40.50319552276355,9.090022390510876,157.37137056267503,clay-loam,1,olivier,0.95,118,1,6,2.055478013003533,goutte_à_goutte
2023-02-12,5.119904829653118,70.0,7.792294767729862,1.236002989117193,23.88998875910371,12.310280168334298,230.4954561327322,clay-loam,3,melon,1.2,71,2,11,0.4321230538127324,goutte_à_goutte
2023-02-13,5.503232613093313,70.0,7.802288217533406,2.176534580083204,37.963400197488326,14.085492162880366,192.77560792777854,clay-loam,1,amandier,0.95,124,2,6,3.662243659190449,aspersion
2023-02-14,5.0,70.0,7.827769797414921,0.5,29.9837828303662,9.172792368894715,201.6783824034503,clay-loam,3,melon,1.2,85,5,8,0.639941042667932,goutte_à_goutte
2023-02-15,7.213501514085885,58.5436106271137,8.160924169967403,1.6977994173814712,28.228318848852382,22.353309953261444,254.4689918077304,clay-loam,2,tomate,1.1,53,4,11,1.9672392328179578,goutte_à_goutte
2023-02-16,5.0,70.0,8.310164316477263,1.5171359071001111,32.48893969133256,8.373593140237794,194.30616961321294,clay-loam,2,oignon,1.1,57,4,14,2.093966595370807,goutte_à_goutte
2023-02-17,5.086931071242751,69.35550011421607,7.8777619678125195,0.6595647703809399,26.088436277471573,21.730517119312402,200.75169627708954,clay-loam,3,pastèque,1.2,78,1,13,2.472405656475465,aspersion
2023-02-18,5.0,70.0,8.272388694088114,1.6548633895680012,25.709627519073344,20.925815157196702,170.0175244274534,clay-loam,2,pomme_de_terre,1.1,54,3,9,1.282650312221239,aspersion
2023-02-19,5.252673156982246,70.0,8.037043942749378,1.737875995915766,12.952140942098854,19.491512748445174,221.53699669909253,clay-loam,2,tomate,1.1,65,2,7,3.625778637755574,aspersion
2023-02-20,5.0,68.96187052588986,7.962714266851269,1.7948196156787,27.520457926721104,11.531166962516249,217.4913956340044,clay-loam,1,olivier,0.95,122,2,9,2.8266512728580495,aspersion
2023-02-21,5.0,68.93913067911978,7.93658473105461,0.5,25.200318538512736,16.712254395884507,245.0387565895279,clay-loam,2,tomate,1.1,56,1,7,1.5434937168659761,goutte_à_goutte
2023-02-22,9.01071410741908,65.93060199608473,8.223983409380647,2.183194705927219,24.840190106509205,8.613144332246911,171.04355814965618,clay-loam,1,amandier,0.95,129,2,9,3.042636363482333,goutte_à_goutte
2023-02-23,5.0,68.01678886342395,8.097673345036121,1.1311316476575795,34.1687306259004,19.554535175168745,177.1091515204907,clay-loam,2,tomate,1.1,66,1,13,0.9150772211736358,goutte_à_goutte
2023-02-24,5.0,70.0,8.68274762829429,1.843283873376588,36.5863195279051,14.630076092318655,239.60686995727346,clay-loam,2,tomate,1.1,52,5,5,0.7562341436746728,surface
2023-02-25,5.0,70.0,7.7443326071008025,1.870536890341143,32.321945046423274,12.953398927066573,212.61065016814317,clay-loam,2,oignon,1.1,54,4,8,2.0899496693524218,aspersion
2023-02-26,5.381814954765327,57.392336471243794,8.155430510608992,1.0616514571903535,39.95415190449474,8.881275766718653,154.68909369036527,clay-loam,2,tomate,1.1,68,3,13,4.253080289205689,aspersion
2023-02-27,5.0,70.0,7.8412396970565466,1.8302299761757752,35.75561925830365,5.0,265.32770338672503,clay-loam,2,oignon,1.1,61,4,11,2.7255276413034983,goutte_à_goutte
2023-02-28,10.377864690637155,59.24048385982441,7.739213903903407,1.3072533795438208,27.04943810194358,9.80729571482122,115.07747157998746,clay-loam,2,blé,1.1,56,4,12,0.5738443593460874,aspersion
2023-03-01,9.334062996758913,57.8425264275569,7.996739858889509,0.5,25.3714371428562,20.56399097806453,239.2142376631876,clay-loam,2,pomme_de_terre,1.1,58,5,6,2.0198893816327415,goutte_à_goutte
2023-03-02,6.160999976036843,64.57136684483187,8.041205743822111,2.0838709627638896,33.128222367668464,12.98583285762598,136.73939820009016,clay-loam,3,pastèque,1.2,75,2,13,3.958499942266758,goutte_à_goutte
2023-03-03,12.267255484270342,62.14615913275934,8.8,1.11247751849188,35.73767109901901,14.153355714424764,294.28942582427635,clay-loam,1,amandier,0.95,126,3,5,2.7176910867132302,goutte_à_goutte
2023-03-04,9.953142716613154,70.0,7.944756255295039,1.0727532686309729,43.97844307031498,18.277771791442262,122.77001365471884,clay-loam,2,blé,1.1,65,2,10,1.1307352579497039,goutte_à_goutte
2023-03-05,7.569254173998192,70.0,7.660946381154595,1.2984670659816389,41.911730449400956,24.028344390581324,257.6125325936374,clay-loam,2,blé,1.1,52,4,6,2.4234814356502348,goutte_à_goutte
2023-03-06,5.0,69.4674830589213,8.081903215248316,1.636118362663694,24.58526993492831,21.625023274728193,195.9182819994378,clay-loam,2,pomme_de_terre,1.1,53,1,9,0.7047981376088464,aspersion
2023-03-07,13.265372083240141,62.3814628509933,7.37760798873609,1.4713647945889488,28.979937198727384,10.138324980919059,181.6698715080628,clay-loam,2,blé,1.1,59,4,10,4.24987685740331,goutte_à_goutte
2023-03-08,6.139469141072848,68.49534473729578,7.97241296521872,1.7740334623535852,36.7101780491777,5.287147142812968,209.26983282338807,clay-loam,2,oignon,1.1,54,2,6,0.4878125511964987,goutte_à_goutte
2023-03-09,5.864745763124398,67.72987950949766,8.004807584688548,0.8302553167356705,40.679977780589724,26.79807129550052,231.59501695789066,clay-loam,3,melon,1.2,79,4,7,3.2548673357547706,goutte_à_goutte
2023-03-10,11.439345142162246,57.069168945591706,8.238380114883563,1.1288068147846326,39.38969468704792,26.344958058297266,154.77997488345653,clay-loam,2,blé,1.1,61,1,10,1.4529377990317753,goutte_à_goutte
2023-03-11,14.514031230181665,49.46980912096891,8.292086674828354,1.442001463839233,29.361221671686533,15.942267982146413,159.2106137415714,clay-loam,1,vigne,0.95,119,5,12,0.5596796351076516,aspersion
2023-03-12,12.644984099503203,59.08290531794797,7.848929114327685,2.4489436463293526,17.459773475714833,8.647558772090893,232.4802432556443,clay-loam,2,pomme_de_terre,1.1,62,2,14,4.8903090898676425,aspersion
2023-03-13,11.247686969425018,63.918736995463135,7.95481579561102,1.4430937307931209,20.010636237544087,19.816132669469695,114.63285231752,clay-loam,1,olivier,0.95,120,4,7,3.9313909969201655,aspersion
2023-03-14,11.554253767706362,62.18550099836601,7.770163750816799,2.0426111318308156,32.72633514319414,14.46008156993695,170.78854534039573,clay-loam,3,piment,1.2,85,2,11,4.360678500112383,aspersion
2023-03-15,12.317826083060389,59.443426235672625,7.661581233557692,1.5192775843921589,33.422255794243455,14.435094384466948,352.0343477079721,clay-loam,1,figuier,0.95,117,5,14,1.6510753243574876,aspersion
2023-03-16,12.3764025831115,56.706665821848844,8.09296843381419,1.2581706812812157,19.01320626565615,19.472294215525643,151.59935177053595,clay-loam,2,oignon,1.1,57,4,8,2.5969292975196865,goutte_à_goutte
2023-03-17,11.669705891891754,65.53667212058721,7.61792433542102,1.3766377879427798,30.445696108892715,16.671873734366493,257.3901395879876,clay-loam,2,tomate,1.1,57,4,12,0.6312689139630673,aspersion
2023-03-18,11.56565637646472,56.06585583556999,7.875611929828441,1.4157901439855594,36.31224356971783,9.070925444925274,170.7024615643094,clay-loam,2,tomate,1.1,62,2,10,0.8080990564293572,goutte_à_goutte
2023-03-19,11.483078461576632,66.65552187685243,7.701447812030229,1.8018228694803693,18.487733424928557,13.37629032459013,225.4522572398572,clay-loam,2,pomme_de_terre,1.1,51,2,13,2.8009112918745593,goutte_à_goutte
2023-03-20,10.352351132820921,59.460388206135,8.164904955887078,2.1873056337882772,41.049972018044144,18.305764643306734,232.71778452981087,clay-loam,2,blé,1.1,61,1,14,2.7899036939131996,goutte_à_goutte
2023-03-21,11.551876116704003,58.91000963817882,8.540429029779947,1.6798404238431606,26.22468851440175,17.55126111202509,256.4478367591474,clay-loam,2,oignon,1.1,59,5,6,0.32602295630246025,aspersion
2023-03-22,8.981114015287806,59.19440302398991,7.6095236051590005,2.093538839370878,42.57613112576651,16.31008287179238,189.98730865936122,clay-loam,3,maïs,1.2,81,1,7,4.546101029307801,aspersion
2023-03-23,12.42492996986348,58.855594310776596,7.444094455130729,1.0176051311851573,24.665475542240998,19.66711477237932,299.44423193774264,clay-loam,1,figuier,0.95,120,4,5,1.9536418280680663,goutte_à_goutte
2023-03-24,10.899713357442522,68.52699225622611,7.96253393439498,1.2926847455929846,19.733745171158212,13.191415060913677,170.53317177074098,clay-loam,2,tomate,1.1,64,2,7,0.5273684997831529,aspersion
2023-03-25,10.925632407266622,66.18969183131985,8.004709338787327,1.1378487328961666,25.418630101582806,15.89334887609536,211.711020679978,clay-loam,2,blé,1.1,65,4,8,2.2584840961584134,surface
2023-03-26,13.749068102344511,64.26850840662341,8.065597792027189,1.6572222954374263,29.0485187692268,5.0,212.26384661088036,clay-loam,2,oignon,1.1,66,4,6,0.467039859876478,goutte_à_goutte
2023-03-27,16.43023042222358,57.96536709633431,7.866103845429697,1.3205208074102932,26.11520093228519,12.75174903078593,143.90159400252924,clay-loam,2,oignon,1.1,51,3,9,4.8223832695040585,goutte_à_goutte
2023-03-28,15.74020626353346,50.871341462047965,7.93980821035237,1.8648864685170978,27.839985784268865,18.81951454287822,185.70638725104396,clay-loam,2,pomme_de_terre,1.1,67,3,12,0.9336164788652074,aspersion
2023-03-29,11.020243941244594,61.81568796649532,8.110253123162181,1.0344991441837792,33.3396514967619,13.048027664414288,208.07567496192036,clay-loam,2,oignon,1.1,61,4,12,1.4356897904228778,goutte_à_goutte
2023-03-30,12.439909513476708,57.43914008419762,8.312129267793452,1.5215154866606406,28.288206302036006,12.66886304141444,178.39394784352902,clay-loam,2,tomate,1.1,68,2,13,2.8879668294057876,aspersion
2023-03-31,16.5588009144331,61.81467314854555,7.4134853689045155,1.843428955506128,29.33887606047993,9.792735241125907,322.04619827282676,clay-loam,2,blé,1.1,67,4,9,1.5617455094275678,goutte_à_goutte
2023-04-01,12.970472138479717,54.56034856014887,7.889318168290561,0.5,12.90773600797404,20.016829463645728,158.06881632002347,clay-loam,2,pomme_de_terre,1.1,66,3,13,1.9798523633122744,goutte_à_goutte
2023-04-02,14.744388141131084,62.35190623524893,8.06414263818232,2.5608156536651014,33.91698016010473,17.742316367702852,258.9712234070214,clay-loam,2,oignon,1.1,55,2,12,2.6009526162577723,aspersion
2023-04-03,16.551908770752725,59.63690619441476,7.724607168616779,1.3584240575600621,29.10796702308332,19.127072989115426,242.82299065743933,clay-loam,2,tomate,1.1,64,4,8,2.789100959646007,aspersion
2023-04-04,13.773131915109207,68.48840313591663,8.51935088953019,0.5,46.102929804828705,6.368930190210552,199.30689327478643,clay-loam,1,amandier,0.95,112,5,6,1.5838083853376332,aspersion
2023-04-05,16.178377754031665,53.684000405805016,7.809377035931379,1.579046949288393,20.604348327460418,14.19774978367183,156.73954730738765,clay-loam,3,pastèque,1.2,75,5,7,1.8155036831700522,aspersion
2023-04-06,13.557094940119928,63.22596838772092,7.9876121938978155,1.5167217339865755,11.917046715004854,13.599444961249969,161.5872339804115,clay-loam,3,pastèque,1.2,72,4,6,0.8442710333884307,aspersion
2023-04-07,15.279566793090645,68.48890899305825,8.166806629052687,1.4590528102137534,36.18068493930042,13.597141467007237,174.1016350391745,clay-loam,2,pomme_de_terre,1.1,50,2,10,0.7035576402437921,aspersion
2023-04-08,17.37858286221758,50.84391732200515,7.822614563359432,1.9955955564633332,33.46527018313,11.919862281410222,110.71293590268685,clay-loam,1,vigne,0.95,122,4,5,0.16691800893190611,goutte_à_goutte
2023-04-09,13.8092331309496,51.6109490659138,7.446028085658675,1.873722485713528,19.91566979468854,13.269478641099923,149.82672871003547,clay-loam,1,vigne,0.95,123,4,12,4.469948550039352,goutte_à_goutte
2023-04-10,18.131780451090588,43.402279153825305,7.87140364192504,1.6489380955119226,14.702510449959085,19.24822391353326,125.87617423181787,clay-loam,2,oignon,1.1,62,3,5,9.101887537244867,goutte_à_goutte
2023-04-11,17.46649878467843,57.36381196728902,8.308832166778112,1.7250778169733239,45.3739673068429,5.435743233260853,267.2937501588858,clay-loam,3,pastèque,1.2,73,5,9,2.201617091841745,aspersion
2023-04-12,18.864955183699497,42.286816184157836,7.898931461964459,1.4478207752809567,44.14110390606782,23.88647384015227,230.92311961941093,clay-loam,1,figuier,0.95,116,3,4,9.412081842036693,goutte_à_goutte
2023-04-13,18.46118659508885,50.44662484267711,7.746069709562306,2.3877454246200243,10.0,17.419205625132307,239.29870494327304,clay-loam,2,oignon,1.1,59,3,11,4.835633076295852,goutte_à_goutte
2023-04-14,20.994129315895666,50.695371961351306,8.277701662850816,0.7604019908211167,25.417769707434992,14.788340521698936,229.44159757709738,clay-loam,2,tomate,1.1,56,4,11,0.6121694917947051,goutte_à_goutte
2023-04-15,18.76781984885196,52.774147910871626,7.900767531193084,1.5698258371079483,46.64192054783899,19.53417073186463,208.34838116670815,clay-loam,3,melon,1.2,84,3,6,0.829774476478925,aspersion
2023-04-16,17.909039876021787,55.263664506888176,7.846951755904935,1.53251231559439,25.23937442222133,7.740826274157825,273.0340166064569,clay-loam,3,piment,1.2,84,5,10,4.89891228927261,aspersion
2023-04-17,19.261809583497183,52.218734903758495,8.044836826898992,1.9066402030322964,25.093877659733472,11.67649547424493,169.46186721341314,clay-loam,3,pastèque,1.2,73,3,11,0.6491322447585879,goutte_à_goutte
2023-04-18,20.351983867287828,55.866353265635226,8.231225062885636,1.0780730612875504,27.172406723706317,14.39462283804723,205.33348276835224,clay-loam,3,piment,1.2,75,5,9,2.7987784181919126,aspersion
2023-04-19,19.610017255186417,45.82339221352639,8.714514059519765,0.628163698801732,18.791030262318408,21.82780185216089,237.35294139120617,clay-loam,2,blé,1.1,69,3,5,0.1468207955119616,goutte_à_goutte
2023-04-20,19.839052711244356,46.85644524084081,8.248170832297227,1.5784115080490966,12.952242557719558,14.76751709436721,133.93953840719354,clay-loam,2,pomme_de_terre,1.1,54,5,8,4.4512902650890105,goutte_à_goutte
2023-04-21,18.598048308159292,48.23963031140694,8.347951989916503,1.640615246109302,40.52547310734749,17.25027335592573,354.82944480712746,clay-loam,1,amandier,0.95,129,3,9,4.8672869498808655,aspersion
2023-04-22,18.91890999366653,55.772594068813255,7.848210140303643,2.2447997047238246,11.570630937523244,12.052105020319361,201.4282881388793,clay-loam,2,pomme_de_terre,1.1,61,3,13,4.09531756930828,goutte_à_goutte
2023-04-23,17.68062730885965,57.98105197868584,7.692239568209157,0.8648189768374569,32.47271452108756,17.434210344837453,207.09947252877964,clay-loam,2,oignon,1.1,50,2,6,0.5537422265947906,surface
2023-04-24,24.22449179037376,45.9193889110319,8.018699404885737,2.07734688335836,38.865794927576495,23.386197964872284,262.84390158374606,clay-loam,2,blé,1.1,57,5,13,2.3558394946640733,goutte_à_goutte
2023-04-25,18.47541574345577,58.20434471926598,8.03215097457788,2.6837071820135607,15.487737010988416,19.97763345837057,245.74776665051118,clay-loam,2,pomme_de_terre,1.1,50,5,13,1.788991326627209,goutte_à_goutte
2023-04-26,19.81336872115175,44.38974258139047,7.676446177590621,1.3111175562387614,20.757315974049284,14.592720061110603,201.90390096982296,clay-loam,3,pastèque,1.2,74,5,3,9.096275524357306,surface
2023-04-27,19.996564537548856,58.341273751432404,7.947411641028796,0.854528890253388,42.131791883915895,18.37745423632735,206.5064719049021,clay-loam,1,vigne,0.95,115,1,14,1.2216997039323307,goutte_à_goutte
2023-04-28,23.45552142545808,52.43291097037417,8.119795280515739,1.2965128168133144,35.3289172022704,17.88758477303606,124.79257345260105,clay-loam,1,figuier,0.95,112,3,12,0.43589733915915585,surface
2023-04-29,21.306091735197505,51.71897238343247,8.108118018505424,1.5070024836856903,23.827142931211128,17.53293835848638,172.1767111075012,clay-loam,2,blé,1.1,64,5,5,1.1993705637797236,surface
2023-04-30,24.61975022635322,51.97936920432547,8.151286356015282,1.7818939375034573,42.02249003361171,20.559766804302043,225.860510807948,clay-loam,1,amandier,0.95,114,1,8,4.526799371389352,goutte_à_goutte
2023-05-01,21.003448747948152,40.211710839688905,8.087289419041232,1.2043026350809762,42.06535723454302,20.52238851918733,222.19464195214434,clay-loam,2,oignon,1.1,63,2,4,7.251754894527063,goutte_à_goutte
2023-05-02,23.13240414527041,42.67915310078113,7.847897402218983,2.277599267073671,32.69052693015707,14.364207015625578,261.05828750020436,clay-loam,3,maïs,1.2,87,5,3,8.068887094078494,goutte_à_goutte
2023-05-03,21.125463075813215,44.63528808287042,7.845829812005347,0.9427338424959691,20.998397721263373,18.209395307388846,193.97494708883377,clay-loam,1,amandier,0.95,125,5,2,9.2072377654238,goutte_à_goutte
2023-05-04,27.305886629761456,42.64856667414453,7.640314580601837,0.6303974239136,25.865512965282047,13.08452539420103,130.63567432845667,clay-loam,2,tomate,1.1,55,1,4,9.218686632033622,goutte_à_goutte
2023-05-05,20.857447536211758,43.46312499767164,8.535432511755529,2.053355212143659,32.8638674395539,10.384638018422113,252.8365215387839,clay-loam,3,melon,1.2,83,3,4,8.170710691478684,goutte_à_goutte
2023-05-06,24.066902284577832,47.68712231982068,8.004035109385788,0.5,28.114051708525118,13.652531221480068,271.8044673091008,clay-loam,2,blé,1.1,57,2,8,3.696473675823866,goutte_à_goutte
2023-05-07,24.926928010140106,49.46228870477341,7.932544083261544,1.397935115563642,39.38957178234851,14.618609241302087,244.91222864281147,clay-loam,2,oignon,1.1,56,5,6,1.625520077158495,goutte_à_goutte
2023-05-08,24.69651986785667,46.431234698634995,7.721362375564262,3.058840564604024,14.702259198906638,6.692095054110039,191.81831645712543,clay-loam,3,pastèque,1.2,77,3,12,0.019085670621735717,surface
2023-05-09,23.705265726977316,45.860856527841534,8.8,1.4939782235200343,15.057364709337612,19.3016627970836,252.21930259382896,clay-loam,3,maïs,1.2,82,2,11,0.8356600573561063,aspersion
2023-05-10,24.020429649470696,39.02998882129021,7.678001590333132,0.9396161746518752,31.808711114824323,5.0,371.44552390041065,clay-loam,3,maïs,1.2,75,4,5,6.135897785117574,aspersion
2023-05-11,24.56917411176845,38.9119840017205,7.871345622318178,1.471301268106603,25.084555861930955,28.57408469743161,205.7576157220238,clay-loam,3,melon,1.2,87,4,4,8.470752867549155,goutte_à_goutte
2023-05-12,24.38621769518628,49.668767983703916,8.124751050885818,1.4745996056902333,23.729513853022592,22.509395668981593,134.4131653877438,clay-loam,1,figuier,0.95,111,2,13,1.0776493439566592,aspersion
2023-05-13,26.80378200406055,43.691072013435836,8.180063889723284,1.5803249701765583,12.319432808256028,13.694956379138432,170.6857475223924,clay-loam,2,tomate,1.1,57,1,6,5.165946772812131,goutte_à_goutte
2023-05-14,29.48994536669567,35.569984353068776,8.287379616564705,1.8311314910798098,30.195458447981817,15.047131802818866,231.27380001520254,clay-loam,2,blé,1.1,60,2,6,7.041531713797255,aspersion
2023-05-15,24.143807754353492,41.69474063964031,8.542282552330779,0.9804444158161304,29.472448919992342,16.514859367936417,119.75978445509686,clay-loam,2,blé,1.1,50,2,5,9.691524092242414,surface
2023-05-16,22.70603742479493,35.81190449725072,8.151847296638215,2.3437740276183967,36.53478981951741,12.05419806005529,208.47015374560348,clay-loam,2,oignon,1.1,55,1,5,6.163815735506444,goutte_à_goutte
2023-05-17,25.452836077264383,36.46648379068123,7.68319076001,1.622557142186309,30.68906133120972,15.963095737934681,219.01683251579414,clay-loam,3,melon,1.2,85,1,2,8.942236716266493,aspersion
2023-05-18,30.96942591861655,43.102956557773794,7.922916462463466,1.8633970232009018,28.673959217595034,14.280000111491695,276.7560869906326,clay-loam,2,tomate,1.1,69,3,6,9.494236940901237,aspersion
2023-05-19,24.380061938264223,37.02762923759133,8.092349711754165,1.1859253001221788,41.77000636790337,14.52863641384517,265.50974280271504,clay-loam,3,pastèque,1.2,81,3,4,9.535975153529149,surface
2023-05-20,29.43979270895855,36.78771004266758,8.620467812451746,2.143191068497767,16.875326965514503,15.907305317403193,243.22923958758855,clay-loam,2,oignon,1.1,60,1,4,5.00094199778291,aspersion
2023-05-21,29.687801339243087,40.505517857111364,7.580658356472711,1.3714737955934677,35.36389218847576,8.432361008230028,100.0,clay-loam,1,olivier,0.95,119,4,4,5.554947346067405,goutte_à_goutte
2023-05-22,25.392705806086397,35.63632795085894,8.360772951567569,1.6387762567467659,13.288528352046512,15.19784862066824,246.05265640239625,clay-loam,2,pomme_de_terre,1.1,52,4,5,6.908059699336,goutte_à_goutte
2023-05-23,27.801923362974957,39.22066732944298,8.053974310863925,1.0334469614064454,21.616381199991924,15.817238733087386,235.2756693030123,clay-loam,3,piment,1.2,82,2,4,7.06380564633013,goutte_à_goutte
2023-05-24,30.08136908371496,39.56752406198083,8.251349160568845,1.0015341867989367,17.873428673766863,15.644248106779571,212.79721885391731,clay-loam,2,pomme_de_terre,1.1,52,5,4,7.112742141559723,aspersion
2023-05-25,26.2234351113205,40.7273439425555,7.96940158500922,1.8441026532264413,37.81942535451918,13.920846222819227,113.48889369272572,clay-loam,2,tomate,1.1,64,2,2,7.107220207896237,goutte_à_goutte
2023-05-26,26.72809419541949,54.2498739852046,7.747270210962102,1.278196584896307,29.34589766404606,20.68928887984686,161.161304540647,clay-loam,2,tomate,1.1,65,2,14,4.831217053533991,aspersion
2023-05-27,26.121861472123914,32.47421149742315,8.225261833820399,1.0730884562478114,29.864967554070233,13.231737225592244,141.65886152329668,clay-loam,2,pomme_de_terre,1.1,62,5,2,6.461091152309489,goutte_à_goutte
2023-05-28,25.402037846231824,47.19058588007166,8.196329308131686,1.1784083289864848,18.93267012270549,16.13662953411595,100.0,clay-loam,3,maïs,1.2,86,1,7,4.13019525833286,goutte_à_goutte
2023-05-29,26.275640488134606,39.722530580815764,8.291617089721917,1.8494765358587106,27.003065040671107,21.486487669627728,199.85424242926027,clay-loam,2,pomme_de_terre,1.1,52,4,4,9.024533884207193,goutte_à_goutte
2023-05-30,25.265233309867952,45.96175080938145,7.99600860938641,1.1854810693981945,22.365346966908884,14.603119299898438,160.108893927861,clay-loam,2,oignon,1.1,69,2,8,4.908993466303138,aspersion
2023-05-31,27.916431875033506,40.33188794594597,7.820053393004045,1.4411725341989179,33.834550148542164,16.072316337337757,331.2652790134456,clay-loam,2,blé,1.1,60,5,2,6.523755476930667,goutte_à_goutte
2023-06-01,26.43966235333081,36.6747254844538,7.532363901492848,1.5075138751435484,20.089088646683862,14.518076818425515,191.5614030281045,clay-loam,2,pomme_de_terre,1.1,68,3,2,6.40760599207465,goutte_à_goutte
2023-06-02,28.57467837774771,38.282964395675144,8.245811980441822,0.5413255569948505,43.29794365205076,21.186848967817994,264.687657793298,clay-loam,2,oignon,1.1,60,2,5,5.562901952059685,goutte_à_goutte
2023-06-03,25.118929081930553,33.03209912011274,8.127166844733196,0.764436797313241,13.244195503759055,13.711377192068523,121.54504876533878,clay-loam,2,pomme_de_terre,1.1,65,4,6,7.703492383224551,goutte_à_goutte
2023-06-04,29.01217411094907,39.49797633643337,7.710265210140812,1.6681389446237813,21.934801675434386,21.416772886441027,173.49552069975653,clay-loam,2,tomate,1.1,52,1,2,6.2094691412941945,goutte_à_goutte
2023-06-05,30.133208826231357,36.29097909060559,7.8384278980110125,1.1314853194236514,46.77200509966096,14.482060526764677,204.84489380171573,clay-loam,3,maïs,1.2,75,2,2,7.34383982732253,aspersion
2023-06-06,24.59042656322805,46.307660998373436,7.859972356414568,2.028362455640209,25.648612520379658,10.702701382759916,154.5923025696165,clay-loam,1,vigne,0.95,123,2,13,4.122674040435161,goutte_à_goutte
2023-06-07,29.433734509256055,41.13998986155167,7.5551046704052744,1.9834035521252722,16.85121335595588,18.396865852870604,178.8899657597628,clay-loam,1,amandier,0.95,127,5,6,6.4861890385430865,goutte_à_goutte
2023-06-08,31.244627530725744,34.971157904959945,7.75469528101846,1.8595843331777187,32.19071562537668,13.47666083122172,189.10245468782307,clay-loam,2,oignon,1.1,66,3,4,8.65123073545073,aspersion
2023-06-09,26.46958962052534,41.03606266820337,7.659850892958094,2.409885893656299,25.246077577854578,18.102504495495815,188.3046007277553,clay-loam,3,melon,1.2,73,3,2,5.240714179891767,surface
2023-06-10,32.3294829712931,27.100433859753885,7.876256296433619,1.4584553361284085,21.641297443816942,5.0,292.7559286517673,clay-loam,3,melon,1.2,84,1,1,12.674632782584846,aspersion
2023-06-11,29.91369889484505,31.56834783948717,7.778390750501131,1.8244409629519196,19.041291892012826,15.026026309474732,218.91131427157552,clay-loam,3,pastèque,1.2,80,4,2,9.94514179175087,goutte_à_goutte
2023-06-12,27.75278892099617,44.3044897193924,7.511898523739975,1.2077995117019844,57.683736056259434,12.701973506212598,223.97552814706518,clay-loam,3,maïs,1.2,72,1,6,9.190760917759622,aspersion
2023-06-13,29.134229486556062,43.4803327986958,8.606777069170844,2.726184956434362,27.484480998158638,9.68370656734361,226.98273871725354,clay-loam,3,maïs,1.2,72,2,5,7.914034175417449,surface
2023-06-14,30.441155147872273,33.14771509663132,8.375762219308768,2.4918168262180096,10.74432639667123,12.233794990801004,230.63131886685562,clay-loam,3,pastèque,1.2,85,2,3,7.86674672817609,aspersion
2023-06-15,29.551001127720994,35.90351204468488,7.766294173544004,1.505940217258896,44.937097590055345,12.131484278536742,195.85565080625673,clay-loam,3,pastèque,1.2,74,3,6,5.318204546433211,goutte_à_goutte
2023-06-16,30.54672462026139,29.65684119463908,8.081726418996084,1.693293114952596,36.11070905110571,14.760071025747095,183.96268142605769,clay-loam,3,melon,1.2,79,4,0,12.192849557240475,goutte_à_goutte
2023-06-17,27.69380019970736,44.323083926776185,8.12523952694639,2.1796487996824028,22.335335689802122,8.163367693575221,208.34080297591387,clay-loam,2,oignon,1.1,68,5,2,8.687828745464135,aspersion
2023-06-18,29.935496706571083,38.42383905860227,8.357325756432044,1.4264302475929465,20.668809113138582,16.581368901298568,257.84019744567365,clay-loam,1,figuier,0.95,113,4,2,9.548134097182963,goutte_à_goutte
2023-06-19,26.826648397847766,49.466114585547096,7.754418492001976,1.1716879646001477,36.73472796158231,21.83107392602894,256.31190942181917,clay-loam,3,maïs,1.2,88,2,8,4.3427575316014435,goutte_à_goutte
2023-06-20,29.48458528272708,31.38150669001069,8.327632035194728,1.9369948755034412,27.530816725105453,16.40464248473913,187.98007621557943,clay-loam,2,oignon,1.1,60,5,3,9.394894501411336,aspersion
2023-06-21,27.947824123674568,36.18822431939706,7.83562840873792,1.5392196230418351,10.740221815548988,19.044943046145043,238.39218473340557,clay-loam,2,pomme_de_terre,1.1,51,4,2,5.125709791386363,aspersion
2023-06-22,28.328809108195326,38.66401595033487,7.599241278749416,1.5914972248226302,47.87239964604669,20.47281227306898,190.27076684801662,clay-loam,1,vigne,0.95,119,4,5,9.553382897175698,goutte_à_goutte
2023-06-23,32.31189940997637,34.7645985736643,8.21724096779435,1.0828643284660173,25.66009537784043,21.182447560920885,201.69352747176222,clay-loam,2,oignon,1.1,60,5,2,6.704078498949233,aspersion
2023-06-24,32.05778003967789,30.834991752745008,8.387227527236728,0.6411639258183018,44.95571736482427,24.350693464106527,176.32383092229014,clay-loam,2,tomate,1.1,69,2,5,7.216900071895939,goutte_à_goutte
